AÑO,INEGI,ENTIDAD,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2017,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,0,16,0,0,0,2,0,3
2017,28,TAMAULIPAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,51,67,12,14,5,7,4,7,5,3,4,5
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,3,3,3,1,1,0,2,0,3,2,3
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,2,0,1,0,2,6,1
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),6,0,0,2,1,1,1,2,8,0,5,2
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),1,0,0,0,0,0,0,0,0,0,0,0
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),5,3,13,6,11,10,7,10,6,12,7,6
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0,0,1,0,0
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,1,0,0,1,1,1,1
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,1,0,0,0,0
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,1,0,1,0,1,0,0,0,1,0
2017,29,TLAXCALA,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,4,9,8,6,2,4,3,4,4,8,5,3
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),9,8,12,18,25,17,14,12,9,11,13,12
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,2,0,1,0,1,2,0,1,0,0
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),34,23,16,27,23,23,13,29,18,14,12,10
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),26,33,36,25,30,26,52,33,34,28,27,23
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,2,2,1,2,1,1,1,8,2,10,7,4
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,5,1,0,3,0,0,0,0,4,0,1,0
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,1,1,0,0,0,0,0,0,0,0,0
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,1
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,2,4,2,2,1,0,0,0,1,0,0,1
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",3,0,5,0,2,0,1,0,2,2,1,1
2017,30,VERACRUZ,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,21,23,20,8,12,18,12,15,13,20,9,13
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,9,1,12,2,0,4,9,0,1,1,1
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,0,1,0,0,1,0,0,0,1,0,0
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),2,3,6,4,16,14,3,5,7,1,2,4
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),5,1,1,0,0,3,2,1,2,0,3,3
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,1,0,0,0,0,0,1,0,0,0,0,0
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,1,0,1,0,1,0,0,0
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0,0,0,0,0
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,2,1,0,1,0,1,2,0,0,0,1
2017,31,YUCATAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,3,2,1,13,3,10,2,5,3,8,4,6
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,3,1,3,6,1,3,2,3,3,7,5
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,1,1,0,0,0,0,0
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),3,4,3,2,1,2,1,5,0,5,6,5
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,1,0,0,0,0,0,0,0,0,0,0
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),12,12,22,16,20,15,15,29,22,24,20,28
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,1,0,0,0,1,0,0,0,1,0,1
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,1,1,1,0,1,0,1,0,0,0,0
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,1,0,0,0,0,0
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,1,0,0,0,0,0
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,1,1,1,0,0,1,1,1,0,0,0
2017,32,ZACATECAS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,7,6,5,2,0,4,5,5,1,3,6,2
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),0,0,0,0,0,0,0,0,0,0,0,0
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0,0,0,0,0,0
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),0,0,0,0,0,0,0,0,0,0,0,0
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0,0,0,0,0
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),0,0,0,0,0,0,0,0,0,0,0,0
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0,0,0,0,0
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0,0,0,0,0,0
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0,0,0,0,0
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0,0,0,0,0
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0,0,0,0,1
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,0,0,0,0,0,0,0,0,0
2017,,EXTRANJERO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,0,0,1,0,0,1,1,0,1,0,2,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,1,2,0,0,3,0,1
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,1,0,2,1,0,1,0,0,0,0,0,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,7,8,7,5,8,7,6,11,8,10,2,6
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,2,0,0,1,0,0,1,1,1,0,2,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,1,0,0,0,0,1,5,0,1,0,0,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,1,1,1,0,0,0,2,0,0,0,0,1
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,4,4,2,2,2,1,2,2,4,0,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,12,11,3,3,9,7,7,19,15,12,33,41
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,1,0,0,1,1,1,0,0,0,0
2018,1,AGUASCALIENTES,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,4,7,7,10,9,3,6,7,20,5,2,0
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,3,8,20,22,18,21,35,24,30,14,8
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,16,16,9,0,0,0,0,0,0,0,0,0
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,3,5,0,0,0,0,0,0,0,0,0,0
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,30,0,1,0,0,0,0,0,0,0,0,0
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,4,39,47,40,43,28,35,51,33,43,40,26
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,1,0,6,8,1,2,11,10,11,8,4,5
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,5,4,10,7,3,8,8,18,12,12,8,9
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,3,4,8,4,3,2,3,9,4,3,4,1
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,1,2,1,0,1,0,0,2,1,0
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,1,0,1,2,1,0,0,0,0,0
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,2,2,2,3,2,11,3,0,2,1
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",4,8,5,15,9,13,14,10,11,8,8,6
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,147,172,131,197,218,180,177,177,217,147,161,139
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,2,1,0,1,0,0,0,0,1,0,0
2018,2,BAJA CALIFORNIA,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,15,12,9,15,23,20,14,24,22,37,44,51
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,4,1,0,2,0,7,9,0,0,1,1
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,10,0,5,9,0,3,0,0,6,1,2,0
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,1,0,0,0,0,0,1,0,0
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,1,0,0
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,3,0,6,1,0,4,4,1,1,5,1,4
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,0,0,2,0,0,0,0,0,0,1,0
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,2,2,0,3,0,5,1,0,3,2,2,1
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,1,0,2,2,0,3,0,1,1,2,1,1
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,1,0,0,1,0,2,0,0,2,0,0
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,6,0,0,0,0,0,0
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,1,0,0,0,2,0,2
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,2,2,2,6,1,2,2,2,3,2,1
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,38,20,24,21,23,35,41,74,42,45,14,27
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,0,0,0,0,0,0,0
2018,3,BAJA CALIFORNIA SUR,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,4,6,7,10,9,3,8,0,4,5,7,7
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,1,0,0,0,0,0,0,0,0,0,0,0
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,0,1,0,1,1,2,1,1,1,1,4,3
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,0,0,1,3,1,6,10,4,7,4,1,10
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,12,6,10,6,5,8,5,3,3,3,4,6
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,1,0,0,0,0,0,0,0,0,2
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,0,0,0,0,0,2,5,0,0,0,0,0
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,3,3,0,0,0,1,0,1,0,0,0,0
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",2,1,5,1,2,3,2,2,2,1,3,0
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,3,8,6,14,21,19,14,19,21,23,24,20
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,0,0,0,0,1,0,0,1,0,0,0
2018,4,CAMPECHE,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,1,5,2,2,6,9,5,8,2,7,4,12
2018,5,COAHUILA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,2,1,0,0,1,0,0,0,0,1,0,0
2018,5,COAHUILA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,0,0,0,0,0,0,0,0,0
2018,5,COAHUILA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,1,0,0,0,0,0,2,0,0,0,0,0
2018,5,COAHUILA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,1,0,0,0,1,0,0,0,0,1,0
2018,5,COAHUILA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,2,0,0,0,2,0,0
2018,5,COAHUILA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,6,6,0,2,2,1,0,1,0,0,10,0
2018,5,COAHUILA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,1,3,18,11,7,9,9,14,8,12,2,13
2018,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,2,2,2,10,0,2,4,2,1,1,3,0
2018,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,5,1,1,1,0,0,0,0,0,0,0,0
2018,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0,0,1,2,0,2,0,0,0,0,2,2
2018,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,ELECTORALES,1,0,0,0,0,0,0,0,0,0,0,0
2018,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,0,0,0,0,0,1,1,0,0,0,0,0
2018,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",6,3,4,2,2,5,3,5,1,3,1,9
2018,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,PATRIMONIALES,68,42,44,14,25,49,49,23,51,23,36,30
2018,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0,2,0,0,0,0,0,4,0,2,0,2
2018,5,COAHUILA,CODIGO PENAL FEDERAL,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,15,11,8,15,6,7,8,4,4,9,5,11
2018,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,PRODUCCION,0,2,0,0,0,0,0,0,0,0,0,0
2018,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRANSPORTE,0,0,0,1,1,0,0,0,0,0,1,0
2018,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,TRAFICO,0,0,0,0,0,0,0,0,0,0,0,0
2018,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,COMERCIO,0,1,0,0,0,0,0,0,2,0,0,1
2018,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,SUMINISTRO,0,0,0,0,0,0,0,0,0,0,0,0
2018,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,POSESION,1,0,2,3,1,1,5,5,2,3,3,3
2018,6,COLIMA,CODIGO PENAL FEDERAL,CONTRA LA SALUD,OTROS,1,0,2,0,1,1,1,0,1,3,1,0
2018,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,4,0,0,1,0,1,4,0,3,6,1,2
2018,6,COLIMA,CODIGO PENAL FEDERAL,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,1,1,1,0,0,0,0,0,0,0,0,0
