ENTIDAD,CONCEPTO,TIPO,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07
NAYARIT,CONTRA LA SALUD,TRANSPORTE,,,,,,,,,0.0,300.0,-75.0,0.0,-100.0,,,,,,
NAYARIT,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,,,,,,,,,,,-100.0,,,,,,
NAYARIT,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,,,,,,,,,,,,,,,,,,,
NAYARIT,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,,0.0,0.0,100.0,-50.0,0.0,0.0,-100.0,,-100.0,,,0.0,-100.0,,-50.0,-50.0,0.0,100.0
NAYARIT,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,,,,,,,,,,,,,,,,,,,
NAYARIT,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),-100.0,,-60.0,-50.0,0.0,-100.0,,,-100.0,,-100.0,,-100.0,,,,,100.0,-100.0
NAYARIT,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),,,,-100.0,,,,,,,,,,,,,-100.0,,-100.0
NAYARIT,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,,,,,,,,,,,,,,,,,,,
NAYARIT,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),-100.0,,100.0,25.0,-20.0,0.0,-100.0,,100.0,25.0,-80.0,-100.0,,40.0,-85.7,600.0,-28.6,-20.0,-25.0
NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),166.7,0.0,12.5,-44.4,20.0,33.3,0.0,87.5,-33.3,110.0,-4.8,25.0,32.0,-42.4,42.1,-18.5,-9.1,15.0,-17.4
NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),,,-100.0,,,,,,0.0,-100.0,,,,,,-100.0,,,200.0
NAYARIT,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),,,,,,-100.0,,,,,-50.0,0.0,200.0,-100.0,,,,-100.0,
NAYARIT,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",,,,,,-100.0,,,-100.0,,,100.0,-100.0,,,-100.0,,,-100.0
NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,-16.7,40.0,14.3,12.5,11.1,30.0,-38.5,-25.0,-33.3,50.0,50.0,-33.3,16.7,0.0,-14.3,166.7,-50.0,12.5,55.6
NAYARIT,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,-22.2,14.3,0.0,37.5,-36.4,-71.4,250.0,-42.9,-37.5,40.0,114.3,-26.7,18.2,15.4,-20.0,33.3,56.2,-12.0,45.5
NAYARIT,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,,-50.0,-100.0,,,-50.0,200.0,-66.7,200.0,-66.7,-100.0,,,,-100.0,,0.0,100.0,-50.0
NAYARIT,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,,-100.0,,33.3,-50.0,-100.0,,-33.3,-100.0,,200.0,-100.0,,400.0,-60.0,-50.0,0.0,500.0,-83.3
NAYARIT,OTROS DELITOS,ELECTORALES,,,,,,-100.0,,,,,,,,,,,,,
NAYARIT,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,,,,,,,-100.0,,,,,,,,,,,,
NAYARIT,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",0.0,0.0,100.0,-50.0,600.0,-85.7,-100.0,,100.0,50.0,0.0,-33.3,-100.0,,50.0,0.0,-100.0,,0.0
NAYARIT,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,-50.0,-100.0,,0.0,0.0,-50.0,0.0,-100.0,,-25.0,-100.0,,100.0,-50.0,200.0,-66.7,300.0,-75.0,100.0
NAYARIT,OTROS DELITOS,PATRIMONIALES,-25.0,-33.3,175.0,0.0,0.0,-18.2,-55.6,0.0,75.0,100.0,-57.1,-33.3,-50.0,150.0,20.0,100.0,-58.3,140.0,-100.0
NAYARIT,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,0.0,0.0,-100.0,,0.0,-100.0,,-100.0,,0.0,0.0,100.0,0.0,-100.0,,-100.0,,,
NUEVO LEON,CONTRA LA SALUD,COMERCIO,33.3,-25.0,-66.7,0.0,-100.0,,,-100.0,,0.0,0.0,-100.0,,-66.7,100.0,-50.0,0.0,100.0,250.0
NUEVO LEON,CONTRA LA SALUD,OTROS,-100.0,,,,,,,,,,,,,,,,,,
NUEVO LEON,CONTRA LA SALUD,POSESION,16.7,57.1,-45.5,0.0,166.7,-25.0,0.0,-33.3,-37.5,120.0,-63.6,225.0,38.5,-16.7,-26.7,27.3,-35.7,111.1,-31.6
NUEVO LEON,CONTRA LA SALUD,PRODUCCION,,,,-100.0,,,,,-100.0,,,,,,,,,,
NUEVO LEON,CONTRA LA SALUD,SUMINISTRO,-100.0,,,,,,,,,,,,,,,,,,-100.0
NUEVO LEON,CONTRA LA SALUD,TRAFICO,0.0,0.0,20.0,-33.3,50.0,66.7,-10.0,0.0,-33.3,50.0,-22.2,57.1,27.3,-14.3,16.7,21.4,-47.1,0.0,-11.1
NUEVO LEON,CONTRA LA SALUD,TRANSPORTE,0.0,50.0,-33.3,150.0,-40.0,-33.3,0.0,0.0,50.0,33.3,-25.0,0.0,-33.3,50.0,33.3,-25.0,66.7,140.0,-66.7
NUEVO LEON,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,,,,,,,,,-100.0,,,,,,,-100.0,
NUEVO LEON,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,,-100.0,,,-100.0,,-100.0,,-100.0,,0.0,300.0,-100.0,,-100.0,,,0.0,-100.0
NUEVO LEON,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,,,-100.0,,,100.0,800.0,-100.0,,-100.0,,1200.0,-38.5,0.0,-12.5,42.9,-50.0,20.0,-66.7
NUEVO LEON,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,-100.0,,,,,,,0.0,100.0,-100.0,,,,,,,,,
NUEVO LEON,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),-75.0,100.0,12.5,33.3,-58.3,40.0,42.9,0.0,40.0,14.3,0.0,-37.5,-20.0,137.5,-47.4,20.0,33.3,-31.2,-9.1
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),-78.6,-66.7,0.0,250.0,0.0,328.6,-10.0,-92.6,0.0,300.0,-75.0,350.0,0.0,-100.0,,-14.3,-50.0,-33.3,350.0
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,100.0,100.0,-87.5,400.0,-60.0,0.0,50.0,33.3,25.0,-60.0,-100.0,,-40.0,-33.3,-100.0,,100.0,-50.0,-100.0
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),-50.0,160.0,-30.8,0.0,-22.2,-14.3,16.7,42.9,10.0,-9.1,-50.0,0.0,0.0,40.0,-28.6,-20.0,75.0,-28.6,20.0
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),-40.0,-5.8,27.7,-6.0,-1.3,-23.4,3.4,26.2,-23.4,20.3,-33.8,59.6,46.7,13.6,12.0,-10.0,1.6,-17.2,-8.5
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),69.4,-18.0,-18.0,139.0,-38.8,30.0,11.5,11.5,-37.1,8.2,1.5,4.5,-17.1,36.2,-20.3,-20.6,30.0,-33.8,9.3
NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0.0,0.0,0.0,100.0,1450.0,-54.8,-78.6,-66.7,0.0,0.0,0.0,0.0,100.0,0.0,-50.0,0.0,2900.0,33.3,-97.5
NUEVO LEON,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",-33.3,300.0,-25.0,-16.7,40.0,-100.0,,-33.3,-25.0,0.0,33.3,0.0,25.0,60.0,-87.5,500.0,-50.0,733.3,-60.0
NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,0.0,20.0,-16.7,-10.0,11.1,10.0,9.1,-8.3,-45.5,16.7,-14.3,100.0,-50.0,33.3,-50.0,175.0,-9.1,50.0,-26.7
NUEVO LEON,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,-18.2,-11.1,25.0,-40.0,100.0,-66.7,150.0,-20.0,25.0,-60.0,150.0,-50.0,300.0,-60.0,0.0,0.0,62.5,0.0,7.7
NUEVO LEON,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,,-100.0,,100.0,-100.0,,,-100.0,,0.0,-100.0,,-66.7,100.0,0.0,0.0,50.0,-33.3,100.0
NUEVO LEON,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,100.0,-100.0,,0.0,100.0,-50.0,-100.0,,,,,0.0,0.0,-100.0,,0.0,-100.0,,50.0
NUEVO LEON,OTROS DELITOS,ELECTORALES,,,,-100.0,,,,,,,,,,,,,,,
NUEVO LEON,OTROS DELITOS,EN MATERIA DE DERECHOS DE AUTOR,,100.0,-50.0,-100.0,,-100.0,,,-100.0,,,,-100.0,,,-100.0,,,
NUEVO LEON,OTROS DELITOS,"FALSEDAD, TITULO DECIMO TERCERO",-40.0,66.7,20.0,16.7,-71.4,200.0,-50.0,200.0,-22.2,0.0,42.9,160.0,-84.6,175.0,-45.5,-16.7,80.0,22.2,-18.2
NUEVO LEON,OTROS DELITOS,OTROS DELITOS DEL C.P.F.,125.0,-44.4,60.0,-25.0,100.0,-33.3,12.5,-33.3,66.7,-30.0,28.6,22.2,-81.8,350.0,111.1,-78.9,150.0,-10.0,-66.7
NUEVO LEON,OTROS DELITOS,PATRIMONIALES,-23.5,48.7,43.1,-54.2,-10.5,17.6,-10.0,5.6,10.5,9.5,-23.9,60.0,-16.1,-29.8,63.6,-13.0,57.4,-33.8,69.4
NUEVO LEON,OTROS DELITOS,VIAS DE COMUNICACION Y CORRESPONDENCIA,,,0.0,0.0,-100.0,,,0.0,-100.0,,0.0,-100.0,,,-100.0,,-25.0,-66.7,200.0
OAXACA,CONTRA LA SALUD,COMERCIO,,0.0,-100.0,,0.0,0.0,-100.0,,0.0,100.0,-50.0,0.0,-100.0,,0.0,-100.0,,,
OAXACA,CONTRA LA SALUD,OTROS,,,-100.0,,,,,,,-100.0,,,-50.0,300.0,-50.0,0.0,0.0,-50.0,-100.0
OAXACA,CONTRA LA SALUD,POSESION,-100.0,,-66.7,150.0,-40.0,-66.7,200.0,0.0,0.0,66.7,0.0,-40.0,66.7,-60.0,50.0,0.0,66.7,20.0,16.7
OAXACA,CONTRA LA SALUD,PRODUCCION,-100.0,,-100.0,,,,,,,,,,,,,,-100.0,,
OAXACA,CONTRA LA SALUD,SUMINISTRO,,,,,,,,,,-100.0,,,,-100.0,,,,,
OAXACA,CONTRA LA SALUD,TRAFICO,0.0,100.0,-50.0,-50.0,100.0,-100.0,,-50.0,0.0,-100.0,,0.0,-100.0,,-100.0,,-50.0,0.0,0.0
OAXACA,CONTRA LA SALUD,TRANSPORTE,,-66.7,0.0,100.0,-100.0,,,,-100.0,,-100.0,,,,0.0,0.0,0.0,-100.0,
OAXACA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,,,,,,,,,,,,,,-100.0,,,,,
OAXACA,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,-100.0,,,,,,,,,,,,-100.0,,,,,,
OAXACA,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0.0,0.0,-100.0,,-100.0,,0.0,-100.0,,-100.0,,,,,,-100.0,,-100.0,
OAXACA,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,,,,,,,,,,,,,,,,,,,
OAXACA,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),,100.0,-62.5,33.3,-50.0,100.0,-25.0,33.3,75.0,-14.3,-16.7,-80.0,200.0,0.0,-33.3,100.0,-75.0,100.0,-50.0
OAXACA,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),,,,,-100.0,,,,,,,,,,,,,,
OAXACA,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,22.2,36.4,-20.0,-8.3,9.1,-33.3,-37.5,-40.0,100.0,-66.7,-50.0,-100.0,,-75.0,0.0,-100.0,,,
OAXACA,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),-3.6,44.4,-43.6,-9.1,95.0,-48.7,35.0,-22.2,114.3,-28.9,-43.8,172.2,-73.5,138.5,-25.8,39.1,-37.5,5.0,42.9
OAXACA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),54.1,5.3,-28.3,-2.3,-7.1,2.6,7.5,-16.3,38.9,-22.0,5.1,-26.8,30.0,-12.8,5.9,-2.8,0.0,-20.0,-3.6
OAXACA,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),,,,,,,,,,,,,,,,,,,
OAXACA,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),25.0,40.0,0.0,14.3,112.5,-64.7,116.7,-61.5,40.0,-85.7,600.0,28.6,11.1,90.0,-31.6,-15.4,9.1,-50.0,283.3
OAXACA,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),,,,,-60.0,50.0,-66.7,0.0,0.0,-100.0,,,-100.0,,-100.0,,-100.0,,-81.0
OAXACA,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",250.0,-64.3,13.3,-58.8,28.6,33.3,0.0,-8.3,-81.8,500.0,-83.3,100.0,-25.0,33.3,25.0,-20.0,-50.0,500.0,-66.7
OAXACA,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,-9.1,35.0,-3.7,65.4,-14.0,-32.4,-16.0,0.0,-52.4,20.0,133.3,-39.3,5.9,-22.2,121.4,0.0,-25.8,-17.4,21.1
OAXACA,OTROS DELITOS,COMETIDOS POR SERVIDORES PUBLICOS,57.1,-9.1,30.0,38.5,-44.4,-40.0,133.3,-50.0,100.0,-7.1,115.4,-42.9,-56.2,100.0,35.7,-47.4,-10.0,-44.4,200.0
OAXACA,OTROS DELITOS,CONTRA EL AMBIENTE Y LA GESTION AMBIENTAL,100.0,33.3,37.5,0.0,45.5,-62.5,-16.7,40.0,-28.6,-40.0,66.7,-40.0,100.0,83.3,-18.2,-22.2,-28.6,0.0,20.0
OAXACA,OTROS DELITOS,CONTRA LA INTEGRIDAD CORPORAL,0.0,150.0,-60.0,100.0,50.0,-83.3,0.0,0.0,200.0,-33.3,-50.0,-100.0,,,-75.0,100.0,50.0,66.7,-60.0
