AÑO,ENTIDAD,LEY,CONCEPTO,TIPO,ENERO,FEBRERO,MARZO,ABRIL,MAYO,JUNIO,JULIO,AGOSTO,SEPTIEMBRE,OCTUBRE,NOVIEMBRE,DICIEMBRE
2020,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),14,13,13,14,8,2,9,9.0,12.0,8.0,3.0,10.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),45,59,39,12,4,2,17,18.0,69.0,38.0,24.0,44.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),12,37,38,20,8,29,15,45.0,50.0,62.0,24.0,19.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),81,75,84,85,80,94,76,88.0,75.0,72.0,67.0,58.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,4,5,6,1,0,0,3,1.0,4.0,3.0,3.0,2.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),3,2,7,0,0,1,22,2.0,6.0,3.0,7.0,7.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),90,85,71,40,48,59,41,45.0,69.0,64.0,54.0,83.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,2,1,1,4,3,2,1.0,4.0,6.0,4.0,2.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,2,1,0,0.0,0.0,1.0,1.0,1.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,2,0.0,0.0,0.0,1.0,1.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,3,1,1,1,1,2,1.0,0.0,4.0,4.0,2.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",19,24,27,9,6,3,27,19.0,12.0,25.0,44.0,48.0
2020,MEXICO,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,27,51,35,11,7,12,17,15.0,18.0,26.0,26.0,42.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),2,1,3,2,4,4,4,5.0,2.0,2.0,1.0,8.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),1,5,3,3,6,6,6,2.0,3.0,6.0,6.0,5.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),7,14,17,6,64,14,37,10.0,53.0,130.0,12.0,20.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),84,76,79,76,62,69,59,68.0,87.0,57.0,75.0,60.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),1,1,2,0,2,0,0,0.0,1.0,0.0,0.0,0.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),9,8,26,7,5,10,18,4.0,11.0,22.0,24.0,1.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,3,0,1,0,3,4,1.0,1.0,0.0,2.0,2.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,1,0,1,0,0,2.0,0.0,0.0,0.0,0.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",1,2,2,0,1,1,0,0.0,1.0,0.0,0.0,2.0
2020,MICHOACAN,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,10,5,7,5,6,8,5,11.0,15.0,10.0,7.0,45.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),1,2,3,1,0,0,3,0.0,1.0,5.0,2.0,0.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),4,0,1,0,0,0,0,0.0,1.0,1.0,1.0,0.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),9,24,12,4,7,22,18,16.0,8.0,10.0,4.0,7.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),17,18,15,15,24,18,19,11.0,6.0,18.0,8.0,16.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),0,1,2,0,2,0,1,0.0,0.0,0.0,0.0,1.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),2,3,2,1,2,4,1,3.0,1.0,0.0,0.0,0.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,1,0,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,1,0,2,0,0,0.0,1.0,2.0,0.0,0.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,1,0,0,3,7,0.0,0.0,0.0,3.0,0.0
2020,MORELOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,31,45,29,19,6,11,9,5.0,14.0,18.0,19.0,12.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),2,1,4,5,0,0,0,1.0,0.0,2.0,3.0,1.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),1,0,1,1,1,2,4,6.0,2.0,3.0,20.0,5.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),2,2,8,1,1,4,2,2.0,7.0,4.0,3.0,6.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),1,1,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),1,0,1,0,0,3,2,1.0,1.0,1.0,1.0,0.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",0,0,0,1,0,0,1,0.0,2.0,0.0,0.0,0.0
2020,NAYARIT,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,OTRAS LEYES ESPECIALES,4,15,17,0,2,1,3,20.0,5.0,7.0,27.0,6.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,CODIGO FISCAL DE LA FEDERACION (C.F.F.),20,3,7,4,6,7,7,6.0,1.0,3.0,4.0,6.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE LA PROPIEDAD INDUSTRIAL (L.P.I.),15,9,15,9,2,12,22,39.0,20.0,19.0,16.0,36.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE VIAS GENERALES DE COMUNICACION (L.V.G.C.),3,6,6,5,6,5,3,1.0,0.0,2.0,2.0,4.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DEL DERECHO DE AUTOR (L.F.D.A.),0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL DE ARMAS DE FUEGO Y EXPLOSIVOS (L.F.A.F.E.),36,29,29,43,59,42,25,20.0,20.0,13.0,24.0,15.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY DE MIGRACION,7,7,23,0,1,5,6,22.0,18.0,15.0,5.0,6.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY GENERAL EN MATERIA DE DELITOS ELECTORALES (L.G.M.D.E.),1,0,2,0,0,0,2,0.0,0.0,0.0,0.0,1.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,LEY FEDERAL PARA PREVENIR Y SANCIONAR LOS DELITOS COMETIDOS EN MATERIA DE HIDROCARBUROS (L.F.P.S.D.C.M.H.),34,24,28,23,26,15,21,21.0,15.0,24.0,33.0,19.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),CONTRA LA SALUD EN SU MODALIDAD DE NARCOMENUDEO,0,0,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY GENERAL DE SALUD (L.G.S.),OTROS DELITOS PREVISTOS EN LA L.G.S.,0,1,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),CONTRA LA SALUD,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,LEY FEDERAL CONTRA LA DELINCUENCIA ORGANIZADA (L.F.C.D.O.),OTROS DELITOS PREVISTOS EN LA L.F.C.D.O.,0,1,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
2020,NUEVO LEON,OTRAS LEYES Y CODIGOS,OTRAS LEYES Y CODIGOS,"LEYES DE INSTITUCIONES DE CREDITO, INVERSION, FIANZAS Y SEGUROS",7,3,7,1,3,6,2,14.0,4.0,18.0,8.0,5.0
